Date, Time, Lat, Long, Alt(GPS), Temp, Hum[%], Alt(BME), Pressure[hPa][mb], NO2[ug/m^3][ppb], CO[mg/m^3][ppm], NH3[mg/m^3], PM1.0, PM2.5, PM10.0 
7/7/19,18:25:28,40.4110322,-3.6946508,0,-145.93,100.00,-1298.19,1179.20,15.43,55.63,0,6,10,10
7/7/19,18:25:29,40.4110343,-3.6946625,0,-145.93,100.00,-1298.19,1179.20,16.42,54.82,0,7,11,11
7/7/19,18:25:30,40.4110333,-3.6946762,0,-145.93,100.00,-1298.19,1179.20,17.30,46.13,0,7,12,12
7/7/19,18:25:31,40.4110335,-3.6946888,0,-145.93,100.00,-1298.19,1179.20,18.05,22.84,0,7,12,12
7/7/19,18:25:32,40.4110353,-3.6947035,0,-145.93,100.00,-1298.19,1179.20,18.82,35.40,0,9,15,15
7/7/19,18:25:33,40.4110383,-3.6947145,0,-145.93,100.00,-1298.19,1179.20,19.45,24.66,0,11,21,21
7/7/19,18:25:34,40.4110415,-3.6947257,0,-145.93,100.00,-1298.19,1179.20,20.10,31.63,0,12,23,23
7/7/19,18:25:35,40.4110477,-3.6947347,0,-145.93,100.00,-1298.19,1179.20,20.87,32.14,0,12,24,24
7/7/19,18:25:36,40.4110512,-3.6947405,0,-145.93,100.00,-1298.19,1179.20,21.53,30.36,0,12,25,25
7/7/19,18:25:37,40.4110495,-3.6947468,0,-145.93,100.00,-1298.19,1179.20,22.18,19.37,0,12,27,27
7/7/19,18:25:38,40.4110510,-3.6947507,0,-145.93,100.00,-1298.19,1179.20,22.84,27.28,0,13,28,28
7/7/19,18:25:39,40.4110520,-3.6947563,0,-145.93,100.00,-1298.19,1179.20,23.10,25.51,0,14,28,28
7/7/19,18:25:40,40.4110568,-3.6947695,0,-145.93,100.00,-1298.19,1179.20,23.64,22.84,0,13,27,27
7/7/19,18:25:41,40.4110592,-3.6947830,0,-145.93,100.00,-1298.19,1179.20,23.77,24.87,0,14,27,27
7/7/19,18:25:42,40.4110653,-3.6947948,0,-145.93,100.00,-1298.19,1179.20,24.04,27.28,0,12,23,23
7/7/19,18:25:43,40.4110712,-3.6947993,0,-145.93,100.00,-1298.19,1179.20,23.90,24.87,0,12,22,22
7/7/19,18:25:44,40.4110820,-3.6948057,0,-145.93,100.00,-1298.19,1179.20,24.04,24.45,0,12,22,22
7/7/19,18:25:45,40.4110828,-3.6948088,0,-145.93,100.00,-1298.19,1179.20,24.17,19.20,0,11,20,20
7/7/19,18:25:46,40.4110773,-3.6948183,0,-145.93,100.00,-1298.19,1179.20,24.30,18.86,0,11,20,20
7/7/19,18:25:47,40.4110785,-3.6948268,0,-145.93,100.00,-1298.19,1179.20,24.30,18.37,0,10,17,17
7/7/19,18:25:48,40.4110842,-3.6948283,0,-145.93,100.00,-1298.19,1179.20,24.17,19.71,0,9,14,14
7/7/19,18:25:49,40.4110892,-3.6948352,0,-145.93,100.00,-1298.19,1179.20,24.30,19.88,0,9,14,14
7/7/19,18:25:50,40.4110915,-3.6948445,0,-145.93,100.00,-1298.19,1179.20,24.44,18.53,0,10,14,14
7/7/19,18:25:51,40.4111032,-3.6948565,0,-145.93,100.00,-1298.19,1179.20,24.57,18.53,0,10,14,14
7/7/19,18:25:52,40.4111140,-3.6948725,0,-145.93,100.00,-1298.19,1179.20,24.71,17.72,0,9,13,13
7/7/19,18:25:53,40.4111167,-3.6948777,0,-145.93,100.00,-1298.19,1179.20,24.71,17.41,0,9,13,13
7/7/19,18:25:54,40.4111220,-3.6948877,0,-145.93,100.00,-1298.19,1179.20,24.98,12.39,0,10,13,13
7/7/19,18:25:55,40.4111238,-3.6949007,0,-145.93,100.00,-1298.19,1179.20,25.11,14.39,0,10,14,14
7/7/19,18:25:56,40.4111262,-3.6949168,0,-145.93,100.00,-1298.19,1179.20,25.38,14.52,0,9,13,13
7/7/19,18:25:57,40.4111207,-3.6949290,0,-145.93,100.00,-1298.19,1179.20,25.38,16.50,0,9,12,12
7/7/19,18:25:58,40.4111160,-3.6949312,0,-145.93,100.00,-1298.19,1179.20,25.38,15.77,0,9,12,12
7/7/19,18:25:59,40.4111065,-3.6949378,0,-145.93,100.00,-1298.19,1179.20,25.38,15.48,0,9,12,12
7/7/19,18:26:00,40.4110973,-3.6949488,0,-145.93,100.00,-1298.19,1179.20,25.38,15.20,0,9,12,12
7/7/19,18:26:01,40.4110890,-3.6949525,0,-145.93,100.00,-1298.19,1179.20,25.52,14.79,0,9,12,12
7/7/19,18:26:02,40.4110855,-3.6949553,0,-145.93,100.00,-1298.19,1179.20,25.52,14.52,0,10,13,13
7/7/19,18:26:03,40.4110803,-3.6949583,0,-145.93,100.00,-1298.19,1179.20,25.38,14.65,0,10,13,13
7/7/19,18:26:04,40.4110750,-3.6949638,0,-145.93,100.00,-1298.19,1179.20,25.52,14.52,0,11,14,14
7/7/19,18:26:05,40.4110663,-3.6949662,0,-145.93,100.00,-1298.19,1179.20,25.52,12.63,0,12,15,15
7/7/19,18:26:06,40.4110570,-3.6949713,0,-145.93,100.00,-1298.19,1179.20,25.79,12.16,0,12,15,15
7/7/19,18:26:07,40.4110495,-3.6949735,0,-145.93,100.00,-1298.19,1179.20,26.06,12.39,0,12,15,15
7/7/19,18:26:08,40.4110428,-3.6949770,0,-145.93,100.00,-1298.19,1179.20,25.93,12.16,0,12,16,16
7/7/19,18:26:09,40.4110367,-3.6949805,0,-145.93,100.00,-1298.19,1179.20,25.79,12.51,0,13,17,17
7/7/19,18:26:10,40.4110293,-3.6949817,0,-145.93,100.00,-1298.19,1179.20,25.65,12.39,0,13,17,17
7/7/19,18:26:11,40.4110207,-3.6949827,0,-145.93,100.00,-1298.19,1179.20,25.52,14.79,0,12,17,17
7/7/19,18:26:12,40.4110087,-3.6949833,0,-145.93,100.00,-1298.19,1179.20,25.52,13.48,0,12,17,17
7/7/19,18:26:13,40.4109988,-3.6949860,0,-145.93,100.00,-1298.19,1179.20,25.52,13.11,0,13,17,17
7/7/19,18:26:14,40.4109892,-3.6949853,0,-145.93,100.00,-1298.19,1179.20,25.52,12.16,0,12,16,16
7/7/19,18:26:15,40.4109805,-3.6949895,0,-145.93,100.00,-1298.19,1179.20,25.52,12.63,0,12,17,17
7/7/19,18:26:16,40.4109725,-3.6950003,0,-145.93,100.00,-1298.19,1179.20,25.52,12.74,0,12,17,17
7/7/19,18:26:17,40.4109645,-3.6950018,0,-145.93,100.00,-1298.19,1179.20,25.52,11.82,0,11,16,18
7/7/19,18:26:18,40.4109550,-3.6949992,0,-145.93,100.00,-1298.19,1179.20,24.98,12.16,0,11,14,17
7/7/19,18:26:19,40.4109463,-3.6949960,0,-145.93,100.00,-1298.19,1179.20,25.11,11.26,0,11,15,17
7/7/19,18:26:20,40.4109417,-3.6949983,0,-145.93,100.00,-1298.19,1179.20,25.11,11.93,0,12,16,19
7/7/19,18:26:21,40.4109373,-3.6949955,0,-145.93,100.00,-1298.19,1179.20,25.11,12.51,0,12,16,21
7/7/19,18:26:22,40.4109317,-3.6949940,0,-145.93,100.00,-1298.19,1179.20,24.98,11.05,0,11,15,19
7/7/19,18:26:23,40.4109267,-3.6949872,0,-145.93,100.00,-1298.19,1179.20,25.11,10.84,0,10,14,19
7/7/19,18:26:24,40.4109230,-3.6949810,0,-145.93,100.00,-1298.19,1179.20,25.25,10.13,0,10,13,18
7/7/19,18:26:25,40.4109162,-3.6949775,0,-145.93,100.00,-1298.19,1179.20,25.38,9.18,0,9,13,18
7/7/19,18:26:26,40.4109073,-3.6949767,0,-145.93,100.00,-1298.19,1179.20,25.65,9.27,0,10,14,18
7/7/19,18:26:27,40.4108947,-3.6949765,0,-145.93,100.00,-1298.19,1179.20,25.79,8.39,0,9,13,18
7/7/19,18:26:28,40.4108830,-3.6949767,0,-145.93,100.00,-1298.19,1179.20,26.06,8.56,0,10,13,18
7/7/19,18:26:29,40.4108665,-3.6949807,0,-145.93,100.00,-1298.19,1179.20,26.33,8.39,0,9,13,18
7/7/19,18:26:30,40.4108508,-3.6949722,0,-145.93,100.00,-1298.19,1179.20,26.61,7.36,0,9,13,18
7/7/19,18:26:31,40.4108378,-3.6949565,0,-145.93,100.00,-1298.19,1179.20,26.74,7.28,0,9,12,17
7/7/19,18:26:32,40.4108247,-3.6949313,0,-145.93,100.00,-1298.19,1179.20,27.29,8.15,0,9,12,17
7/7/19,18:26:33,40.4108170,-3.6949132,0,-145.93,100.00,-1298.19,1179.20,27.43,7.21,0,9,12,14
7/7/19,18:26:34,40.4108165,-3.6949017,0,-145.93,100.00,-1298.19,1179.20,27.57,7.43,0,9,12,14
7/7/19,18:26:35,40.4108145,-3.6948940,0,-145.93,100.00,-1298.19,1179.20,27.71,7.43,0,9,12,14
7/7/19,18:26:36,40.4108110,-3.6948855,0,-145.93,100.00,-1298.19,1179.20,27.85,7.43,0,9,12,15
7/7/19,18:26:37,40.4108072,-3.6948620,0,-145.93,100.00,-1298.19,1179.20,28.12,7.59,0,8,11,14
7/7/19,18:26:38,40.4108033,-3.6948498,0,-145.93,100.00,-1298.19,1179.20,28.12,7.43,0,7,12,14
7/7/19,18:26:39,40.4107937,-3.6948347,0,-145.93,100.00,-1298.19,1179.20,27.98,7.14,0,7,12,14
7/7/19,18:26:40,40.4107862,-3.6948205,0,-145.93,100.00,-1298.19,1179.20,27.98,7.51,0,8,10,12
7/7/19,18:26:41,40.4107768,-3.6948123,0,-145.93,100.00,-1298.19,1179.20,28.12,7.21,0,8,10,12
7/7/19,18:26:42,40.4107690,-3.6948058,0,-145.93,100.00,-1298.19,1179.20,28.12,7.67,0,7,10,12
7/7/19,18:26:43,40.4107615,-3.6947983,0,-145.93,100.00,-1298.19,1179.20,28.12,7.51,0,8,10,10
7/7/19,18:26:44,40.4107552,-3.6947920,0,-145.93,100.00,-1298.19,1179.20,28.26,7.36,0,8,10,10
7/7/19,18:26:45,40.4107493,-3.6947852,0,-145.93,100.00,-1298.19,1179.20,28.12,7.74,0,7,10,10
7/7/19,18:26:46,40.4107435,-3.6947810,0,-145.93,100.00,-1298.19,1179.20,27.98,6.78,0,7,10,10
7/7/19,18:26:47,40.4107407,-3.6947735,0,-145.93,100.00,-1298.19,1179.20,27.85,6.85,0,6,9,9
7/7/19,18:26:48,40.4107380,-3.6947720,0,-145.93,100.00,-1298.19,1179.20,27.71,7.14,0,6,9,9
7/7/19,18:26:49,40.4107407,-3.6947763,0,-145.93,100.00,-1298.19,1179.20,27.71,6.64,0,6,11,11
7/7/19,18:26:50,40.4107383,-3.6947823,0,-145.93,100.00,-1298.19,1179.20,26.88,7.14,0,8,13,13
7/7/19,18:26:51,40.4107330,-3.6947892,0,-145.93,100.00,-1298.19,1179.20,24.57,7.14,0,8,13,13
7/7/19,18:26:52,40.4107310,-3.6947968,0,-145.93,100.00,-1298.19,1179.20,23.10,6.71,0,6,11,11
7/7/19,18:26:53,40.4107315,-3.6947975,0,-145.93,100.00,-1298.19,1179.20,21.92,6.64,0,7,13,13
7/7/19,18:26:54,40.4107297,-3.6948012,0,-145.93,100.00,-1298.19,1179.20,21.13,6.37,0,6,13,13
7/7/19,18:26:55,40.4107277,-3.6948018,0,-145.93,100.00,-1298.19,1179.20,21.39,6.85,0,6,14,14
7/7/19,18:26:56,40.4107190,-3.6948057,0,-145.93,100.00,-1298.19,1179.20,20.48,6.57,0,6,15,15
7/7/19,18:26:57,40.4107188,-3.6948037,0,-145.93,100.00,-1298.19,1179.20,19.58,6.43,0,7,15,15
7/7/19,18:26:58,40.4107212,-3.6947958,0,-145.93,100.00,-1298.19,1179.20,19.20,6.24,0,7,15,15
7/7/19,18:26:59,40.4107187,-3.6947992,0,-145.93,100.00,-1298.19,1179.20,20.23,6.37,0,8,16,16
7/7/19,18:27:00,40.4107192,-3.6947995,0,-145.93,100.00,-1298.19,1179.20,21.39,6.64,0,8,15,15
7/7/19,18:27:01,40.4107168,-3.6948017,0,-145.93,100.00,-1298.19,1179.20,19.97,6.24,0,8,15,15
7/7/19,18:27:02,40.4107147,-3.6948035,0,-145.93,100.00,-1298.19,1179.20,18.94,5.98,0,8,15,15
7/7/19,18:27:03,40.4107147,-3.6948072,0,-145.93,100.00,-1298.19,1179.20,17.93,5.85,0,8,16,16
7/7/19,18:27:04,40.4107128,-3.6947955,0,-145.93,100.00,-1298.19,1179.20,18.05,5.49,0,8,16,16
7/7/19,18:27:05,40.4107060,-3.6947897,0,-145.93,100.00,-1298.19,1179.20,19.71,5.73,0,8,14,14
7/7/19,18:27:06,40.4107042,-3.6947833,0,-145.93,100.00,-1298.19,1179.20,21.13,5.73,0,8,14,14
7/7/19,18:27:07,40.4107020,-3.6947770,0,-145.93,100.00,-1298.19,1179.20,22.44,5.73,0,6,12,12
7/7/19,18:27:08,40.4106978,-3.6947670,0,-145.93,100.00,-1298.19,1179.20,23.37,5.38,0,6,11,11
7/7/19,18:27:09,40.4106913,-3.6947545,0,-145.93,100.00,-1298.19,1179.20,24.17,5.67,0,6,11,11
7/7/19,18:27:10,40.4106835,-3.6947455,0,-145.93,100.00,-1298.19,1179.20,24.84,5.73,0,7,11,11
7/7/19,18:27:11,40.4106823,-3.6947337,0,-145.93,100.00,-1298.19,1179.20,25.38,5.79,0,7,11,11
7/7/19,18:27:12,40.4106708,-3.6947287,0,-145.93,100.00,-1298.19,1179.20,25.93,6.04,0,7,11,11
7/7/19,18:27:13,40.4106638,-3.6947225,0,-145.93,100.00,-1298.19,1179.20,26.33,6.04,0,7,11,11
7/7/19,18:27:14,40.4106553,-3.6947170,0,-145.93,100.00,-1298.19,1179.20,26.47,5.67,0,6,9,9
7/7/19,18:27:15,40.4106495,-3.6947095,0,-145.93,100.00,-1298.19,1179.20,26.74,5.61,0,6,9,9
7/7/19,18:27:16,40.4106430,-3.6947030,0,-145.93,100.00,-1298.19,1179.20,26.88,5.73,0,6,9,9
7/7/19,18:27:17,40.4106378,-3.6946958,0,-145.93,100.00,-1298.19,1179.20,27.16,5.55,0,6,10,10
7/7/19,18:27:18,40.4106293,-3.6946893,0,-145.93,100.00,-1298.19,1179.20,27.29,5.15,0,6,10,10
7/7/19,18:27:19,40.4106242,-3.6946795,0,-145.93,100.00,-1298.19,1179.20,27.43,5.55,0,6,10,10
7/7/19,18:27:20,40.4106202,-3.6946670,0,-145.93,100.00,-1298.19,1179.20,27.43,5.38,0,6,10,10
7/7/19,18:27:21,40.4106175,-3.6946525,0,-145.93,100.00,-1298.19,1179.20,27.43,5.15,0,5,8,8
7/7/19,18:27:22,40.4106123,-3.6946445,0,-145.93,100.00,-1298.19,1179.20,27.43,5.09,0,6,10,10
7/7/19,18:27:23,40.4106023,-3.6946387,0,-145.93,100.00,-1298.19,1179.20,27.43,5.15,0,6,10,10
7/7/19,18:27:24,40.4105967,-3.6946322,0,-145.93,100.00,-1298.19,1179.20,27.43,5.49,0,7,10,10
7/7/19,18:27:25,40.4105887,-3.6946263,0,-145.93,100.00,-1298.19,1179.20,27.29,5.61,0,6,9,9
7/7/19,18:27:26,40.4105787,-3.6946200,0,-145.93,100.00,-1298.19,1179.20,27.29,5.73,0,7,10,10
7/7/19,18:27:27,40.4105633,-3.6946182,0,-145.93,100.00,-1298.19,1179.20,27.43,5.55,0,7,10,10
7/7/19,18:27:28,40.4105595,-3.6946075,0,-145.93,100.00,-1298.19,1179.20,27.29,5.43,0,7,10,10
7/7/19,18:27:29,40.4105583,-3.6945958,0,-145.93,100.00,-1298.19,1179.20,27.29,5.26,0,6,9,9
7/7/19,18:27:30,40.4105552,-3.6945862,0,-145.93,100.00,-1298.19,1179.20,27.57,5.09,0,6,9,9
7/7/19,18:27:31,40.4105480,-3.6945775,0,-145.93,100.00,-1298.19,1179.20,27.57,5.21,0,7,10,10
7/7/19,18:27:32,40.4105455,-3.6945650,0,-145.93,100.00,-1298.19,1179.20,27.43,5.49,0,7,10,10
7/7/19,18:27:33,40.4105403,-3.6945520,0,-145.93,100.00,-1298.19,1179.20,27.43,5.43,0,7,10,10
7/7/19,18:27:34,40.4105348,-3.6945395,0,-145.93,100.00,-1298.19,1179.20,27.57,4.99,0,7,10,10
7/7/19,18:27:35,40.4105315,-3.6945265,0,-145.93,100.00,-1298.19,1179.20,27.57,4.72,0,6,9,9
7/7/19,18:27:36,40.4105263,-3.6945127,0,-145.93,100.00,-1298.19,1179.20,27.71,4.52,0,6,8,8
7/7/19,18:27:37,40.4105257,-3.6944973,0,-145.93,100.00,-1298.19,1179.20,27.85,4.57,0,6,8,8
7/7/19,18:27:38,40.4105177,-3.6944868,0,-145.93,100.00,-1298.19,1179.20,27.85,4.47,0,6,8,8
7/7/19,18:27:39,40.4105138,-3.6944733,0,-145.93,100.00,-1298.19,1179.20,27.98,4.37,0,6,8,8
7/7/19,18:27:40,40.4105075,-3.6944615,0,-145.93,100.00,-1298.19,1179.20,28.12,4.52,0,5,7,7
7/7/19,18:27:41,40.4105050,-3.6944477,0,-145.93,100.00,-1298.19,1179.20,28.12,4.37,0,5,7,7
7/7/19,18:27:42,40.4105023,-3.6944345,0,-145.93,100.00,-1298.19,1179.20,28.12,4.37,0,5,7,7
7/7/19,18:27:43,40.4104982,-3.6944232,0,-145.93,100.00,-1298.19,1179.20,28.12,4.23,0,3,7,7
7/7/19,18:27:44,40.4104965,-3.6944085,0,-145.93,100.00,-1298.19,1179.20,28.12,4.28,0,4,7,9
7/7/19,18:27:45,40.4104910,-3.6943983,0,-145.93,100.00,-1298.19,1179.20,27.98,4.28,0,4,7,9
7/7/19,18:27:46,40.4104853,-3.6943853,0,-145.93,100.00,-1298.19,1179.20,28.12,3.96,0,4,8,10
7/7/19,18:27:47,40.4104807,-3.6943733,0,-145.93,100.00,-1298.19,1179.20,27.98,4.18,0,4,8,10
7/7/19,18:27:48,40.4104743,-3.6943627,0,-145.93,100.00,-1298.19,1179.20,28.12,4.32,0,5,9,11
7/7/19,18:27:49,40.4104712,-3.6943505,0,-145.93,100.00,-1298.19,1179.20,28.26,4.28,0,7,11,13
7/7/19,18:27:50,40.4104722,-3.6943358,0,-145.93,100.00,-1298.19,1179.20,28.26,4.28,0,7,12,15
7/7/19,18:27:51,40.4104713,-3.6943220,0,-145.93,100.00,-1298.19,1179.20,28.26,4.32,0,7,13,18
7/7/19,18:27:52,40.4104703,-3.6943080,0,-145.93,100.00,-1298.19,1179.20,28.26,4.37,0,7,14,18
7/7/19,18:27:53,40.4104658,-3.6942978,0,-145.93,100.00,-1298.19,1179.20,28.26,4.23,0,7,13,15
7/7/19,18:27:54,40.4104620,-3.6942838,0,-145.93,100.00,-1298.19,1179.20,28.26,4.28,0,7,13,15
7/7/19,18:27:55,40.4104528,-3.6942747,0,-145.93,100.00,-1298.19,1179.20,28.26,4.28,0,7,13,15
7/7/19,18:27:56,40.4104423,-3.6942678,0,-145.93,100.00,-1298.19,1179.20,28.26,4.52,0,7,12,14
7/7/19,18:27:57,40.4104333,-3.6942590,0,-145.93,100.00,-1298.19,1179.20,26.61,7.90,0,7,12,14
7/7/19,18:27:58,40.4104228,-3.6942500,0,-145.93,100.00,-1298.19,1179.20,24.30,11.82,0,6,10,12
7/7/19,18:27:59,40.4104200,-3.6942367,0,-145.93,100.00,-1298.19,1179.20,22.44,6.30,0,6,10,12
7/7/19,18:28:00,40.4104195,-3.6942217,0,-145.93,100.00,-1298.19,1179.20,23.10,4.83,0,5,9,12
7/7/19,18:28:01,40.4104172,-3.6942077,0,-145.93,100.00,-1298.19,1179.20,23.77,4.28,0,6,9,12
7/7/19,18:28:02,40.4104118,-3.6941948,0,-145.93,100.00,-1298.19,1179.20,24.30,4.32,0,6,9,12
7/7/19,18:28:03,40.4104150,-3.6941795,0,-145.93,100.00,-1298.19,1179.20,24.71,6.11,0,5,7,10
7/7/19,18:28:04,40.4104205,-3.6941630,0,-145.93,100.00,-1298.19,1179.20,25.11,6.11,0,5,7,10
7/7/19,18:28:05,40.4104222,-3.6941485,0,-145.93,100.00,-1298.19,1179.20,25.52,7.28,0,6,8,8
7/7/19,18:28:06,40.4104210,-3.6941332,0,-145.93,100.00,-1298.19,1179.20,25.65,7.14,0,6,8,8
7/7/19,18:28:07,40.4104175,-3.6941198,0,-145.93,100.00,-1298.19,1179.20,25.93,5.98,0,6,7,7
7/7/19,18:28:08,40.4104127,-3.6941068,0,-145.93,100.00,-1298.19,1179.20,26.33,4.28,0,6,7,7
7/7/19,18:28:09,40.4104138,-3.6940903,0,-145.93,100.00,-1298.19,1179.20,26.61,4.37,0,6,7,7
7/7/19,18:28:10,40.4104048,-3.6940815,0,-145.93,100.00,-1298.19,1179.20,26.61,4.42,0,7,8,8
7/7/19,18:28:11,40.4103995,-3.6940685,0,-145.93,100.00,-1298.19,1179.20,26.74,4.37,0,8,10,10
7/7/19,18:28:12,40.4103970,-3.6940548,0,-145.93,100.00,-1298.19,1179.20,26.74,4.47,0,9,11,11
7/7/19,18:28:13,40.4103893,-3.6940457,0,-145.93,100.00,-1298.19,1179.20,26.88,4.28,0,9,12,12
7/7/19,18:28:14,40.4104095,-3.6940188,0,-145.93,100.00,-1298.19,1179.20,26.88,4.18,0,9,12,12
7/7/19,18:28:15,40.4104215,-3.6940077,0,-145.93,100.00,-1298.19,1179.20,27.02,4.00,0,10,13,13
7/7/19,18:28:16,40.4104337,-3.6940003,0,-145.93,100.00,-1298.19,1179.20,27.02,4.14,0,9,13,14
7/7/19,18:28:17,40.4104393,-3.6939893,0,-145.93,100.00,-1298.19,1179.20,27.02,4.05,0,9,13,14
7/7/19,18:28:18,40.4104445,-3.6939802,0,-145.93,100.00,-1298.19,1179.20,27.16,3.87,0,8,12,13
7/7/19,18:28:19,40.4104475,-3.6939723,0,-145.93,100.00,-1298.19,1179.20,27.16,4.14,0,8,12,13
7/7/19,18:28:20,40.4104490,-3.6939598,0,-145.93,100.00,-1298.19,1179.20,27.29,4.28,0,8,13,14
7/7/19,18:28:21,40.4104492,-3.6939515,0,-145.93,100.00,-1298.19,1179.20,27.16,4.14,0,8,12,15
7/7/19,18:28:22,40.4104480,-3.6939445,0,-145.93,100.00,-1298.19,1179.20,27.29,4.09,0,8,12,15
7/7/19,18:28:23,40.4104450,-3.6939412,0,-145.93,100.00,-1298.19,1179.20,27.29,3.74,0,8,12,15
7/7/19,18:28:24,40.4104480,-3.6939452,0,-145.93,100.00,-1298.19,1179.20,27.57,3.78,0,8,12,15
7/7/19,18:28:25,40.4104545,-3.6939437,0,-145.93,100.00,-1298.19,1179.20,27.71,3.66,0,9,12,15
7/7/19,18:28:26,40.4104630,-3.6939428,0,-145.93,100.00,-1298.19,1179.20,27.57,3.87,0,9,12,15
7/7/19,18:28:27,40.4104695,-3.6939418,0,-145.93,100.00,-1298.19,1179.20,27.71,3.83,0,8,10,13
7/7/19,18:28:28,40.4104798,-3.6939368,0,-145.93,100.00,-1298.19,1179.20,27.71,3.57,0,8,11,14
7/7/19,18:28:29,40.4104892,-3.6939338,0,-145.93,100.00,-1298.19,1179.20,27.98,3.34,0,8,11,14
7/7/19,18:28:30,40.4105005,-3.6939322,0,-145.93,100.00,-1298.19,1179.20,28.12,3.01,0,8,11,14
7/7/19,18:28:31,40.4105083,-3.6939188,0,-145.93,100.00,-1298.19,1179.20,28.12,2.94,0,8,11,14
7/7/19,18:28:32,40.4105155,-3.6939108,0,-145.93,100.00,-1298.19,1179.20,28.26,2.97,0,7,10,13
7/7/19,18:28:33,40.4105247,-3.6939097,0,-145.93,100.00,-1298.19,1179.20,28.54,2.94,0,7,10,13
7/7/19,18:28:34,40.4105343,-3.6939047,0,-145.93,100.00,-1298.19,1179.20,28.54,2.80,0,8,11,13
7/7/19,18:28:35,40.4105413,-3.6938943,0,-145.93,100.00,-1298.19,1179.20,28.68,2.71,0,9,12,14
7/7/19,18:28:36,40.4105510,-3.6938830,0,-145.93,100.00,-1298.19,1179.20,28.96,2.58,0,9,12,14
7/7/19,18:28:37,40.4105587,-3.6938737,0,-145.93,100.00,-1298.19,1179.20,29.10,2.71,0,8,11,13
7/7/19,18:28:38,40.4105702,-3.6938745,0,-145.93,100.00,-1298.19,1179.20,29.10,2.71,0,8,11,13
7/7/19,18:28:39,40.4105763,-3.6938747,0,-145.93,100.00,-1298.19,1179.20,29.10,2.90,0,8,11,11
7/7/19,18:28:40,40.4105838,-3.6938752,0,-145.93,100.00,-1298.19,1179.20,28.96,2.97,0,8,11,11
7/7/19,18:28:41,40.4105922,-3.6938750,0,-145.93,100.00,-1298.19,1179.20,28.96,3.01,0,8,11,11
7/7/19,18:28:42,40.4106045,-3.6938788,0,-145.93,100.00,-1298.19,1179.20,29.10,2.77,0,7,10,10
7/7/19,18:28:43,40.4106175,-3.6938763,0,-145.93,100.00,-1298.19,1179.20,29.24,2.71,0,7,10,10
7/7/19,18:28:44,40.4106312,-3.6938630,0,-145.93,100.00,-1298.19,1179.20,29.10,2.80,0,7,10,10
7/7/19,18:28:45,40.4106377,-3.6938587,0,-145.93,100.00,-1298.19,1179.20,29.24,2.64,0,7,10,10
7/7/19,18:28:46,40.4106457,-3.6938577,0,-145.93,100.00,-1298.19,1179.20,29.38,2.55,0,6,8,8
7/7/19,18:28:47,40.4106548,-3.6938565,0,-145.93,100.00,-1298.19,1179.20,29.38,2.68,0,6,8,8
7/7/19,18:28:48,40.4106597,-3.6938468,0,-145.93,100.00,-1298.19,1179.20,29.52,2.61,0,6,7,7
7/7/19,18:28:49,40.4106692,-3.6938430,0,-145.93,100.00,-1298.19,1179.20,29.52,2.61,0,5,7,7
7/7/19,18:28:50,40.4106790,-3.6938340,0,-145.93,100.00,-1298.19,1179.20,29.52,2.71,0,5,7,7
7/7/19,18:28:51,40.4106940,-3.6938297,0,-145.93,100.00,-1298.19,1179.20,29.38,2.61,0,6,7,7
7/7/19,18:28:52,40.4107027,-3.6938230,0,-145.93,100.00,-1298.19,1179.20,29.52,2.68,0,6,7,7
7/7/19,18:28:53,40.4107152,-3.6938175,0,-145.93,100.00,-1298.19,1179.20,29.52,2.61,0,6,7,7
7/7/19,18:28:54,40.4107252,-3.6938115,0,-145.93,100.00,-1298.19,1179.20,29.66,2.43,0,6,7,7
7/7/19,18:28:55,40.4107362,-3.6938092,0,-145.93,100.00,-1298.19,1179.20,29.52,2.49,0,7,8,8
7/7/19,18:28:56,40.4107440,-3.6938058,0,-145.93,100.00,-1298.19,1179.20,29.66,2.55,0,6,7,7
7/7/19,18:28:57,40.4107507,-3.6938027,0,-145.93,100.00,-1298.19,1179.20,29.80,2.55,0,6,7,7
7/7/19,18:28:58,40.4107593,-3.6938005,0,-145.93,100.00,-1298.19,1179.20,29.80,2.58,0,5,6,6
7/7/19,18:28:59,40.4107675,-3.6937963,0,-145.93,100.00,-1298.19,1179.20,29.94,2.55,0,5,6,6
7/7/19,18:29:00,40.4107753,-3.6937955,0,-145.93,100.00,-1298.19,1179.20,30.08,2.55,0,5,6,6
7/7/19,18:29:01,40.4107840,-3.6937907,0,-145.93,100.00,-1298.19,1179.20,30.08,2.43,0,5,6,6
7/7/19,18:29:02,40.4107938,-3.6937843,0,-145.93,100.00,-1298.19,1179.20,30.51,2.46,0,5,6,6
7/7/19,18:29:03,40.4108035,-3.6937805,0,-145.93,100.00,-1298.19,1179.20,30.37,2.68,0,4,6,6
7/7/19,18:29:04,40.4108103,-3.6937772,0,-145.93,100.00,-1298.19,1179.20,30.37,2.71,0,4,6,6
7/7/19,18:29:05,40.4108167,-3.6937762,0,-145.93,100.00,-1298.19,1179.20,30.22,2.80,0,4,6,6
7/7/19,18:29:06,40.4108202,-3.6937743,0,-145.93,100.00,-1298.19,1179.20,30.08,2.84,0,4,6,6
7/7/19,18:29:07,40.4108195,-3.6937743,0,-145.93,100.00,-1298.19,1179.20,29.80,2.94,0,4,5,5
